-0.24919829999999976,-1.9283593223360107,3.1384389732913034
-0.21880959182156268,-2.3840380608054907,3.132704832227481
-0.18842088364312204,-2.5869156896196284,3.1267826707713877
-0.15803217546468495,-2.732986002855897,3.1206767390464853
-0.1276434672862461,-2.840671370719928,3.114391287176237
-0.09725475910780723,-2.9283174425118386,3.107930565284107
-0.06686605092936837,-3.0092450763942615,3.1012988234935563
-0.036477342750931285,-3.0853523566176158,3.09450031192805
-0.006088634572490648,-3.1569584239934994,3.0875392807110478
0.024300073605946437,-3.2243824193335033,3.080419979966017
0.054688781784387075,-3.2879434834492365,3.0731466598164157
0.08507748996282416,-3.347960757152288,3.06572357038571
0.11546619814126302,-3.404753381254256,3.058154961797362
0.14585490631970188,-3.4586404965667388,3.050445084174834
0.17624361449814074,-3.509941243901329,3.0425981876415897
0.2066323226765796,-3.55897476406963,3.034618522321092
0.23702103085501847,-3.6060601978832434,3.0265103383368026
0.2674097390334573,-3.651516686153757,3.018277885812186
0.2977984472118944,-3.6956633696927685,3.009925414870705
0.32818715539033505,-3.7388193893118817,3.0014571756358204
0.35857586356877214,-3.7813004143302287,2.992877418230997
0.388964571747211,-3.823288164015036,2.9841903927796984
0.41935327992564986,-3.8647909305151664,2.9754003494053847
0.4497419881040887,-3.9058054735863195,2.966511538231521
0.4801306962825276,-3.946328552984209,2.9575282093815702
0.5105194044609664,-3.9863569284645486,2.9484546129789937
0.5409081126394053,-4.025887359783042,2.939294999147256
0.5712968208178442,-4.0649166066954034,2.9300536180098193
0.601685528996283,-4.103441428957343,2.920734719690146
0.6320742371747201,-4.141458586324566,2.911342554311699
0.6624629453531607,-4.178964838552783,2.9018813719979426
0.6928516535315978,-4.215956945397716,2.892355422872339
0.7232403617100367,-4.25243166661506,2.882768957058351
0.7536290698884756,-4.28838576196053,2.8731262246794405
0.7840177780669144,-4.323815991189839,2.863431475859071
0.8144064862453515,-4.358719114058694,2.853688960720707
0.8447951944237921,-4.393091890322806,2.8439029293878084
0.8751839026022292,-4.426931079737887,2.834077631983842
0.9055726107806699,-4.460233442059645,2.8242173186322663
0.935961318959107,-4.49299573704379,2.8143262394565474
0.9663500271375458,-4.525214724446029,2.804408644580148
0.9967387353159847,-4.556887164022077,2.794468784126528
1.0271274434944235,-4.588009815527647,2.784510908219153
1.0575161516728624,-4.618579438718438,2.774539266981486
1.0879048598513013,-4.648592793350172,2.76455811053699
1.1182935680297401,-4.67804663917855,2.754571689009125
1.1486822762081772,-4.706937735959288,2.7445842525213573
1.1790709843866178,-4.735262843448091,2.734600051197148
1.209459692565055,-4.763018721400675,2.7246233351599614
1.2398484007434938,-4.790202129572744,2.714658354533259
1.2702371089219326,-4.816809827720016,2.704709359440504
1.3006258171003715,-4.84283857559819,2.6947806000051595
1.3310145252788086,-4.868285132828026,2.68487632589461
1.3614032334572492,-4.893146041949294,2.675000053147052
1.3917919416356863,-4.917417187543105,2.665153074217515
1.422180649814127,-4.941094330006191,2.655336261877533
1.452569357992564,-4.964173229735264,2.645550488898643
1.482958066171003,-4.9866496471270345,2.63579662805238
1.5133467743494418,-5.008519342578218,2.6260755521102785
1.5437354825278806,-5.029778076485536,2.616388133843876
1.5741241907063195,-5.050421609245699,2.606735246024707
1.6045128988847583,-5.070445701255428,2.5971177614243075
1.6349016070631972,-5.0898461129114345,2.587536552814213
1.6652903152416343,-5.108618604610433,2.577992492965961
1.695679023420075,-5.126758936749145,2.5684864546510844
1.726067731598512,-5.14426286972428,2.5590193106411205
1.7564564397769526,-5.161126163932559,2.5495919337076045
1.7868451479553897,-5.177344579770693,2.5402051966220722
1.8172338561338286,-5.1929138776354,2.5308599721560596
1.8476225643122657,-5.207829817923393,2.5215571330811017
1.8780112724907063,-5.222088161031392,2.5122975521687345
1.9083999806691434,-5.235684667356111,2.503082102190494
1.938788688847584,-5.248615097294264,2.4939116559179153
1.9691773970260211,-5.260875211242567,2.4847870861225343
1.99956610520446,-5.272460769597739,2.475709265575887
